dataset,index,species,area,question,correct_answer,option_0,option_1,option_2,DeepSeek-V3.2_Agent_Choice,DeepSeek-V3.2_Agent_Objective,DeepSeek-V3.2_LLM_Choice,DeepSeek-V3.2_LLM_Objective,Grok-4.1-Fast_Agent_Choice,Grok-4.1-Fast_Agent_Objective,Grok-4.1-Fast_LLM_Choice,Grok-4.1-Fast_LLM_Objective,Doubao-1.8_Agent_Choice,Doubao-1.8_Agent_Objective,Doubao-1.8_LLM_Choice,Doubao-1.8_LLM_Objective,MiMo-V2-Flash_Agent_Choice,MiMo-V2-Flash_Agent_Objective,MiMo-V2-Flash_LLM_Choice,MiMo-V2-Flash_LLM_Objective,Qwen3-235B_Agent_Choice,Qwen3-235B_Agent_Objective,Qwen3-235B_LLM_Choice,Qwen3-235B_LLM_Objective,Gemini-3-Flash-High_Agent_Choice,Gemini-3-Flash-High_Agent_Objective,Gemini-3-Flash-High_LLM_Choice,Gemini-3-Flash-High_LLM_Objective
nontarget,171,"Medicago truncatula, Lotus japonicus",GENE REGULATION - TRANSCRIPTION,How does the Nuclear Factor YA1 control nodule development in Medicago truncatula and Lotus japonicus,2,"NF-YA1 controls cell differentiation during early stages of nodule development by regulating several members of the SHORT INTERNODES/STYLISH (STY) transcription factor gene family in Lotus japonicus but not in Medicago truncatula.

","initial symbiotic cell divisions and subsequent nodule emergence, encompassing further cell divisions and nodule patterning, are both regulated by NF-YA1.","NF-YA1 controls cell differentiation during early stages of nodule development by regulating several members of the SHORT INTERNODES/STYLISH
(STY) transcription factor gene family that are known to regulate auxin homeostasis.
Via this pathway, NF-YA1 regulates determinate (Lotus japonicas) and indeterminate (Medicago truncatula) nodule emergence, encompassing cell divisions leading to nodule patterning, while it does not regulate Initial symbiotic cell divisions leading to nodule primordium formation.
",2,True,2,True,2,True,2,True,2,True,2,True,2,True,1,False,2,True,2,True,2,True,2,True
nontarget,172,non-specific,GROWTH AND DEVELOPMENT,What is the difference between determinate and indeterminate nodule development?,2,Plants that produce determinate nodules require little or no staking while indeterminate nodule producing plants develop into vines that never top off and continue producing until killed by frost.,"The difference between determinate and indeterminate nodule development lies in the ability of embryonic cells to be committed to specific or general developmental paths. Determinate nodules have predetermined fates and indeterminate nodules do not, allowing the possibility of compensatory development.",Indeterminate nodules have a persistent meristem while determinate nodules have a transient meristem. As a result indeterminate nodules are generally elongated while determinate nodules are generally round.The ontogeny of both types of nodules is different: Indeterminate nodules form from inner (nodule primordium and meristem) and central cortical cells (nodule basis) while determinate nodules form from outer cortical cells. Symbiotic bacteria undergo extensive differentiation into nitrogen-fixing bacteroids in indeterminate but not in determinate nodules.,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
nontarget,173,non-specific,GENE REGULATION - TRANSCRIPTION,How do you define a pioneer transcription factor (TF)?,1,Pioneer transcription factors bind to regulatory transcription factors to control developmental switches.,"It is a TF that can bind inactive closed and nucleosome occupied chromatin, thereby it increases the accessibility of target sites for other TFs either directly or by recruiting chromatin remodelers iii) As a consequence pioneer TFs control important developmental switches like the vegetative to floral transition in plants.","Pioneer transcription factors bind active chromatin regions to silence them.
",1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,174,non-specific,GENE REGULATION - PTGS,"What are the functions of plant DICER-LIKE 2 (DCL2) and DCL4, and what is the relationship between these two enzymes?",1,DCL2 produces 21-nt siRNAs whereas DCL4 produces 22-nt siRNAs. Their functions are redundant.,"DCL2 produces 22-nt siRNAs whereas DCL4 produces 21-nt siRNAs. Their functions are either redundant, synergistic or antagonistic, depending on the target considered",DCL2 produces 21-nt siRNAs whereas DCL4 produces 22-nt siRNAs. Their functions are antagonistic,1,True,0,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,175,non-specific,GENE REGULATION - PTGS,"What is the function of plant ARGONAUTE 1 (AGO1), and what is the phenotype of Arabidopsis thaliana ago1 mutants ?",0,"AGO1 binds to miRNA and siRNA with a 5’U, and catalyze the cleavage of mRNA homologous to the miRNA and siRNA bound to AGO1. Hypomorphic ago1 alleles are fertile while ago1 nul alleles are dwarf and sterile.  ","AGO1 binds to miRNA and siRNA with a 5’A, and catalyze the cleavage of mRNA homologous to the miRNA and siRNA bound to AGO1. Hypomorphic ago1 alleles are fertile while ago1 nul alleles are dwarf and sterile.  ","AGO1 binds to miRNA but not siRNA, and catalyze the cleavage of mRNA homologous to the miRNA and siRNA bound to AGO1. Hypomorphic ago1 alleles are fertile while ago1 nul alleles are dwarf and sterile.  ",0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
nontarget,176,non-specific,GENE REGULATION - POST-TRANSLATIONAL MODIFICATIONS,What is the function of the protein JUMONJI14 (JMJ14) in plants and what are the consequences of JMJ14 impairment on chromatin?,2,"JMJ14 encodes a the H3K4me3 methylase. JMJ14 impairment increase the level of H3K4me3 but does not modify DNA methylation, except at transgenes.","JMJ14 encodes a the H3K9me3 demethylase. JMJ14 impairment increase the level of H3K4me9 but does not modify DNA methylation, except at transgenes.","JMJ14 encodes a the H3K4me3 demethylase. JMJ14 impairment increase the level of H3K4me3 but does not modify DNA methylation, except at transgenes.",2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
nontarget,177,Solanum tuberosum,GROWTH AND DEVELOPMENT,What is the role of StBRANCHED1b of Solanum tuberosum,1,"In Solanum tuberosum BRC1b promotes dormancy, abscisic acid responses and a reduced number of plasmodesmata. This increases sucrose accumulation and block the access of the tuberigen protein SP6A. BRC1b also directly interacts with SP5G and induces its tuber-inducing activity in aerial nodes. Altogether, these actions prevent tuberization underground.","In Solanum tuberosum BRC1b promotes dormancy, abscisic acid responses and a reduced number of plasmodesmata. This limits sucrose accumulation and access of the tuberigen protein SP6A. BRC1b also directly interacts with SP6A and blocks its tuber-inducing activity in aerial nodes. Altogether, these actions help promote tuberization underground.","In Solanum tuberosum BRC1b promotes axillary bud activity, auxin responses and an increased number of plasmodesmata in buds. This limits sucrose accumulation and access of the tuberigen protein SP6A. BRC1b also directly interacts with SP6A and blocks its tuber-inducing activity in aerial nodes. Altogether, these actions help promote tuberization underground.",1,True,0,False,0,False,0,False,1,True,1,True,,False,0,False,1,True,1,True,1,True,1,True
nontarget,178,non-specific,GENE REGULATION - PTGS,Which are the main proteins involved in plant miRNA processing?,0,"miRNA processing is mediated by DICER-LIKE1 (DCL1) assisted by the dsRNA-binding (DRB) proteins HYPONASTIC LEAVES 1 (HYL1) and SERRATE (SE). While DCL1 is an RNAseIII proteins producing the RNA cleavage, both HYL1 and SE facilitate accurate processing of pri-miRNAs by DCL1","miRNA processing is mediated by HYPONASTIC LEAVES 1 (HYL1) assisted by DICER-LIKE1 (DCL1) and SERRATE (SE). While HYL1 is an RNAseIII proteins producing the RNA cleavage, both DCL1 and SE facilitate accurate processing of pri-miRNAs by DCL1","miRNA processing is mediated by ARGONAUTE1 (AGO1) assisted by the dsRNA-binding (DRB) proteins HYPONASTIC LEAVES 1 (HYL1) and SERRATE (SE). While AGO1 is an RNAseIII proteins producing the RNA cleavage, both HYL1 and SE facilitate accurate processing of pri-miRNAs by DCL1",0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
nontarget,179,non-specific,GENE REGULATION - PTGS,Where does the miRNA biogenesis take place in plants?,0,"The dsRNA-binding protein HYPONASTIC LEAVES1 (HYL1) and SERRATE (SE) associate with DCL1 to form nuclear dicing bodies (D-bodies), where miRNA biogenesis take place.","The dsRNA-binding protein HYPONASTIC LEAVES1 (HYL1) and SERRATE (SE) associate with DCL1 to form cytoplasmic processing bodies (P-bodies), where miRNA biogenesis take place.","The dsRNA-binding protein HYPONASTIC LEAVES1 (HYL1) and SERRATE (SE) associate with DCL1 to form cytoplasmic dicing bodies (D-bodies), where miRNA biogenesis take place.",0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
nontarget,180,non-specific,GENE REGULATION - PTGS,How many mechanisms of miRNA biogenesis have been described in plants? Describe them.,1,"Plant pre-miRNAs are much more variable in length than their ∼70-nt metazoan counterparts (ranging from 49 to 900 nt in length) and can undergo two main processing mechanisms, influenced by the number of cuts required for miRNA release: Short base-to-loop, Sequential base-to-loop.","Plant pre-miRNAs are much more variable in length than their ∼70-nt metazoan counterparts (ranging from 49 to 900 nt in length) and can undergo four main processing mechanisms, influenced by the sequential processing direction and number of cuts required for miRNA release: Short base-to-loop, Sequential base-to-loop, Short loop-to-base, and Sequential loop-to-base.","As ocurr with metazoan counterparts, plant miRNAs precusrsor are ∼70-nt lenght and undergo one processing mechanisms that consist in two cleavage in a base-to-loop direction.",1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,181,non-specific,GENE REGULATION - PTGS,Which are the main determinants during miRNA biogenesis in plants?,2,"The stem-loop structure contained within miRNAs primary transcripts defines the miRNA precursor. Sequences determinants initiate at least two staggered cleavage events within the pre-miRNA stem, separated by approximately 21 nt, which release the miRNA and its opposing fragment (miRNA∗). The second cut is also determine in sequence dependent manner. ",The stem-loop structure contained within miRNAs primary transcripts defines the miRNA precursor. There are not clear determinants which initiate the cleavage events.,"The stem-loop structure contained within miRNAs primary transcripts defines the miRNA precursor. Structural determinants initiate at least two staggered cleavage events within the pre-miRNA stem, separated by approximately 21 nt, which release the miRNA and its opposing fragment (miRNA∗). Of key importance is the first cleavage position, which determines the mature miRNA sequence and therefore its target specificity. The second cut usually proceeds at a fixed distance from the end of the precursor.",2,True,2,True,2,True,0,False,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
nontarget,182,non-specific,GENE REGULATION - PTGS,Is miRNA biogenesis and miRNA AGO1 nuclear loading connected in Arabidopsis thaliana?,1,"Yes, there is evidence of DCL1 and AGO1 interaction in the nucleus of plant cell.","While miRNA biogenesis has been described linked to AGO miRNA loading in animals, is it not clear the connection between miRNA biogenesis and miRNA AGO1 nuclear loading in plants.","Yes, AGO1 is essential during miRNA biogenesis in plants.",0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False
nontarget,183,non-specific,GENE REGULATION - TRANSLATION,"Are plants and animals different in terms of the cellular compartments where r-proteins are encoded, and where are they encoded in each?",0,"Yes, they are different. Animal r-proteins are encoded exclusively by the nuclear genome. However, plant r-proteins can be encoded by the nuclear, mitochondrial, or plastid genomes, with some variation in the location of these genes across species.","Yes, they are different. Animal r-proteins are encoded by the nuclear and mitochondrial genomes, while plant r-proteins are encoded exclusively in the nucleus.","No, there are no differences. In both animals and plants, r-proteins are encoded by the nuclear and mitochondrial genomes. ",0,True,0,True,0,True,0,True,0,True,0,True,,False,0,True,0,True,0,True,0,True,0,True
